Year,Box_Office_Rank,Name,   Worldwide   ,   Domestic   ,   Foreign   
2001,103,Hearts in Atlantis," $30,919,415.00 "," $24,185,781.00 "," $6,733,634.00 "
2001,104,Monsoon Wedding," $30,787,356.00 "," $13,885,966.00 "," $16,901,390.00 "
2001,105,Angel Eyes," $29,715,606.00 "," $24,174,218.00 "," $5,541,388.00 "
2001,106,The Pledge," $29,419,291.00 "," $19,733,089.00 "," $9,686,202.00 "
2001,107,Baby Boy," $29,381,649.00 "," $28,734,552.00 "," $647,097.00 "
2001,108,Heist," $28,510,652.00 "," $23,510,841.00 "," $4,999,811.00 "
2001,109,The Tailor of Panama," $28,008,462.00 "," $13,729,742.00 "," $14,278,720.00 "
2001,110,The Brothers," $27,958,191.00 "," $27,457,409.00 "," $500,782.00 "
2001,111,The Last Castle," $27,642,707.00 "," $18,244,060.00 "," $9,398,647.00 "
2001,112,Saving Silverman," $26,086,706.00 "," $19,402,030.00 "," $6,684,676.00 "
2001,113,Corky Romano," $25,272,752.00 "," $23,980,304.00 "," $1,292,448.00 "
2001,114,The Shipping News," $24,690,441.00 "," $11,434,216.00 "," $13,256,225.00 "
2001,115,Joe Somebody," $24,516,772.00 "," $22,771,646.00 "," $1,745,126.00 "
2001,116,Nowhere in Africa," $24,322,180.00 "," $6,180,200.00 "," $18,141,980.00 "
2001,117,Tanguy," $24,272,365.00 ",," $24,272,365.00 "
2001,118,Life as a House," $23,903,791.00 "," $15,667,270.00 "," $8,236,521.00 "
2001,119,The Glass House," $23,619,609.00 "," $18,150,259.00 "," $5,469,350.00 "
2001,120,Tomcats," $23,430,766.00 "," $13,558,739.00 "," $9,872,027.00 "
2001,121,Kingdom Come," $23,396,049.00 "," $23,249,649.00 "," $146,400.00 "
2001,122,Two Can Play That Game," $22,391,450.00 "," $22,235,901.00 "," $155,549.00 "
2001,123,Winged Migration," $21,493,351.00 "," $924,651.00 "," $20,568,700.00 "
2001,124,Amores Perros," $20,908,467.00 "," $5,408,467.00 "," $15,500,000.00 "
2001,125,Mulholland Drive," $20,117,339.00 "," $7,220,243.00 "," $12,897,096.00 "
2001,126,Himalaya 2001 Re-release," $19,960,881.00 "," $2,487,878.00 "," $17,473,003.00 "
2001,127,Crazy/Beautiful," $19,937,988.00 "," $16,937,988.00 "," $3,000,000.00 "
2001,128,Get Over It," $19,900,366.00 "," $11,576,464.00 "," $8,323,902.00 "
2001,129,Summer Catch," $19,772,447.00 "," $19,753,553.00 "," $18,894.00 "
2001,130,Shackleton's Antarctic Adventure," $19,613,216.00 "," $15,553,324.00 "," $4,059,892.00 "
2001,131,Rock Star," $19,334,145.00 "," $17,008,282.00 "," $2,325,863.00 "
2001,132,O," $19,260,537.00 "," $16,025,437.00 "," $3,235,100.00 "
2001,133,The Man Who Wasn't There," $18,916,623.00 "," $7,504,257.00 "," $11,412,366.00 "
2001,134,The Curse of the Jade Scorpion," $18,914,307.00 "," $7,517,191.00 "," $11,397,116.00 "
2001,135,3000 Miles to Graceland," $18,720,175.00 "," $15,749,959.00 "," $2,970,216.00 "
2001,136,Max Keeble's Big Move," $18,634,654.00 "," $17,294,293.00 "," $1,340,361.00 "
2001,137,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack"," $18,623,382.00 ",," $18,623,382.00 "
2001,138,Antitrust," $18,195,610.00 "," $11,328,094.00 "," $6,867,516.00 "
2001,139,Jason X," $16,951,798.00 "," $13,121,555.00 "," $3,830,243.00 "
2001,140,Sugar & Spice," $16,908,947.00 "," $13,305,101.00 "," $3,603,846.00 "
2001,141,Just Visiting," $16,176,732.00 "," $4,781,539.00 "," $11,395,193.00 "
2001,142,Iris," $16,153,953.00 "," $5,594,617.00 "," $10,559,336.00 "
2001,143,Lantana," $15,747,450.00 "," $4,623,189.00 "," $11,124,261.00 "
2001,144,Enigma 2001 Re-release," $15,705,007.00 "," $4,301,582.00 "," $11,403,425.00 "
2001,145,With a Friend Like Harry...," $15,472,186.00 "," $3,830,441.00 "," $11,641,745.00 "
2001,146,Brother," $15,250,594.00 "," $450,594.00 "," $14,800,000.00 "
2001,147,Josie and the Pussycats," $14,866,015.00 "," $14,271,015.00 "," $595,000.00 "
2001,148,Out Cold," $14,782,676.00 "," $13,906,394.00 "," $876,282.00 "
2001,149,Iron Monkey," $14,694,904.00 "," $14,694,904.00 ",
2001,150,Together," $14,572,229.00 "," $1,034,829.00 "," $13,537,400.00 "
2001,151,Freddy Got Fingered," $14,333,252.00 "," $14,254,993.00 "," $78,259.00 "
2001,152,Osmosis Jones," $14,026,418.00 "," $13,596,911.00 "," $429,507.00 "
2001,153,Ghosts of Mars," $14,010,832.00 "," $8,709,640.00 "," $5,301,192.00 "
2001,154,American Outlaws," $13,678,913.00 "," $13,342,790.00 "," $336,123.00 "
2001,155,One Night at McCool's," $13,473,370.00 "," $6,290,673.00 "," $7,182,697.00 "
2001,156,Vidocq," $13,240,767.00 ",," $13,240,767.00 "
2001,157,Head Over Heels," $13,127,022.00 "," $10,424,470.00 "," $2,702,552.00 "
2001,158,Formula 51," $12,881,605.00 "," $5,204,007.00 "," $7,677,598.00 "
2001,159,The Girl from Paris," $12,812,396.00 "," $183,266.00 "," $12,629,130.00 "
2001,160,Apocalypse Now Redux," $12,543,269.00 "," $4,626,290.00 "," $7,916,979.00 "
2001,161,Say It Isn't So," $12,320,393.00 "," $5,520,393.00 "," $6,800,000.00 "
2001,162,The Son's Room," $11,767,402.00 "," $1,016,340.00 "," $10,751,062.00 "
2001,163,Les rois mages," $11,702,020.00 ",," $11,702,020.00 "
2001,164,The Experiment," $11,455,141.00 ",," $11,455,141.00 "
2001,165,Kabhi Khushi Kabhie Gham...," $11,329,690.00 "," $2,902,000.00 "," $8,427,690.00 "
2001,166,The Little Polar Bear," $11,243,547.00 ",," $11,243,547.00 "
2001,167,Inuyasha the Movie: Affections Touching Across Time," $10,539,779.00 ",," $10,539,779.00 "
2001,168,Town & Country," $10,372,291.00 "," $6,719,973.00 "," $3,652,318.00 "
2001,169,Wasabi," $10,366,360.00 "," $97,220.00 "," $10,269,140.00 "
2001,170,The Wash," $10,229,331.00 "," $10,097,538.00 "," $131,793.00 "
2001,171,Sexy Beast," $10,045,677.00 "," $6,946,056.00 "," $3,099,621.00 "
2001,172,Girls on Top," $10,038,662.00 ",," $10,038,662.00 "
2001,173,The Deep End," $10,031,529.00 "," $8,823,109.00 "," $1,208,420.00 "
2001,174,Mad Love," $9,306,362.00 "," $280,046.00 "," $9,026,316.00 "
2001,175,Kandahar," $8,914,751.00 "," $1,418,314.00 "," $7,496,437.00 "
2001,176,Son of the Bride," $8,772,695.00 "," $624,757.00 "," $8,147,938.00 "
2001,177,Ghost World," $8,764,007.00 "," $6,217,849.00 "," $2,546,158.00 "
2001,178,The Forsaken," $8,704,851.00 "," $7,288,451.00 "," $1,416,400.00 "
2001,179,Tini: The New Life of Violetta," $8,678,476.00 ",," $8,678,476.00 "
2001,180,The Prince and the Pirate," $8,579,972.00 ",," $8,579,972.00 "
2001,181,Bones," $8,378,853.00 "," $7,316,658.00 "," $1,062,195.00 "
2001,182,Merry Christmas," $8,228,560.00 ",," $8,228,560.00 "
2001,183,The Hole," $7,644,361.00 ",," $7,644,361.00 "
2001,184,Sex and Lucía," $7,640,680.00 "," $1,594,779.00 "," $6,045,901.00 "
2001,185,Monkeybone," $7,622,365.00 "," $5,411,999.00 "," $2,210,366.00 "
2001,186,Mean Machine," $7,310,206.00 "," $92,770.00 "," $7,217,436.00 "
2001,187,The Slurb," $6,854,681.00 ",," $6,854,681.00 "
2001,188,China: The Panda Adventure," $6,784,985.00 "," $3,921,642.00 "," $2,863,343.00 "
2001,189,The Road Home," $6,780,490.00 "," $1,280,490.00 "," $5,500,000.00 "
2001,190,The Piano Teacher," $6,749,315.00 "," $1,012,069.00 "," $5,737,246.00 "
2001,191,Under the Sand," $6,531,687.00 "," $1,452,698.00 "," $5,078,989.00 "
2001,192,The Devil's Backbone," $6,459,020.00 "," $755,249.00 "," $5,703,771.00 "
2001,193,Megiddo: The Omega Code 2," $6,047,691.00 "," $6,047,691.00 ",
2001,194,Chaos," $6,042,938.00 ",," $6,042,938.00 "
2001,195,Tom Thumb," $5,867,304.00 ",," $5,867,304.00 "
2001,196,The Golden Bowl," $5,753,678.00 "," $3,050,532.00 "," $2,703,146.00 "
2001,197,A Fish Tale," $5,595,327.00 "," $563,911.00 "," $5,031,416.00 "
2001,198,Made," $5,480,653.00 "," $5,313,300.00 "," $167,353.00 "
2001,199,Read My Lips," $5,393,526.00 "," $1,471,911.00 "," $3,921,615.00 "
2001,200,Charlotte Gray," $5,323,109.00 "," $741,394.00 "," $4,581,715.00 "
2002,1,The Lord of the Rings: The Two Towers," $936,689,735.00 "," $339,789,881.00 "," $596,899,854.00 "
2002,2,Harry Potter and the Chamber of Secrets," $878,979,634.00 "," $261,988,482.00 "," $616,991,152.00 "
2002,3,Spider-Man," $821,708,551.00 "," $403,706,375.00 "," $418,002,176.00 "
2002,4,Star Wars: Episode II - Attack of the Clones," $645,256,452.00 "," $302,191,252.00 "," $343,065,200.00 "
2002,5,Men in Black II," $441,818,803.00 "," $190,418,803.00 "," $251,400,000.00 "
2002,6,Die Another Day," $431,971,116.00 "," $160,942,139.00 "," $271,028,977.00 "
2002,7,Signs," $408,247,917.00 "," $227,966,634.00 "," $180,281,283.00 "
2002,8,Ice Age," $383,257,136.00 "," $176,387,405.00 "," $206,869,731.00 "
2002,9,My Big Fat Greek Wedding," $368,744,044.00 "," $241,438,208.00 "," $127,305,836.00 "
2002,10,Minority Report," $358,372,926.00 "," $132,072,926.00 "," $226,300,000.00 "
2002,11,Catch Me If You Can," $352,114,312.00 "," $164,615,351.00 "," $187,498,961.00 "
2002,12,Chicago," $306,776,732.00 "," $170,687,518.00 "," $136,089,214.00 "
2002,13,Austin Powers in Goldmember," $296,938,801.00 "," $213,307,889.00 "," $83,630,912.00 "
2002,14,xXx," $277,448,382.00 "," $142,109,382.00 "," $135,339,000.00 "
2002,15,Scooby-Doo," $275,650,703.00 "," $153,294,164.00 "," $122,356,539.00 "
2002,16,Lilo & Stitch," $273,144,151.00 "," $145,794,338.00 "," $127,349,813.00 "
2002,17,The Ring," $249,348,933.00 "," $129,128,133.00 "," $120,220,800.00 "
2002,18,8 Mile," $242,875,078.00 "," $116,750,901.00 "," $126,124,177.00 "
2002,19,The Bourne Identity," $214,034,224.00 "," $121,661,683.00 "," $92,372,541.00 "
2002,20,Red Dragon," $209,196,298.00 "," $93,149,898.00 "," $116,046,400.00 "
2002,21,Two Weeks Notice," $199,043,242.00 "," $93,354,851.00 "," $105,688,391.00 "
2002,22,Panic Room," $196,397,415.00 "," $96,397,334.00 "," $100,000,081.00 "
2002,23,The Sum of All Fears," $193,921,372.00 "," $118,907,036.00 "," $75,014,336.00 "
2002,24,Gangs of New York," $193,772,504.00 "," $77,812,000.00 "," $115,960,504.00 "
2002,25,Road to Perdition," $181,001,478.00 "," $104,454,762.00 "," $76,546,716.00 "
2002,26,Sweet Home Alabama," $180,622,424.00 "," $127,223,418.00 "," $53,399,006.00 "
2002,27,The Scorpion King," $178,799,308.00 "," $91,047,077.00 "," $87,752,231.00 "
2002,28,Hero," $177,395,557.00 "," $53,710,019.00 "," $123,685,538.00 "
2002,29,The Santa Clause 2," $172,855,065.00 "," $139,236,327.00 "," $33,618,738.00 "
2002,30,Mr. Deeds," $171,269,535.00 "," $126,293,452.00 "," $44,976,083.00 "
2002,31,Stuart Little 2," $169,956,806.00 "," $64,956,806.00 "," $105,000,000.00 "
2002,32,Blade II," $155,010,032.00 "," $82,348,319.00 "," $72,661,713.00 "
2002,33,Maid in Manhattan," $154,906,693.00 "," $94,011,225.00 "," $60,895,468.00 "
2002,34,About a Boy," $130,549,455.00 "," $41,385,278.00 "," $89,164,177.00 "
2002,35,Space Station 3D," $128,363,881.00 "," $93,383,953.00 "," $34,979,928.00 "
2002,36,The Time Machine," $123,729,176.00 "," $56,832,494.00 "," $66,896,682.00 "
2002,37,Spirit: Stallion of the Cimarron," $122,563,539.00 "," $73,280,117.00 "," $49,283,422.00 "
2002,38,The Pianist," $120,072,577.00 "," $32,572,577.00 "," $87,500,000.00 "
2002,39,Spy Kids 2: Island of Lost Dreams," $119,723,358.00 "," $85,846,429.00 "," $33,876,929.00 "
2002,40,Unfaithful," $119,137,784.00 "," $52,775,765.00 "," $66,362,019.00 "
2002,41,Snow Dogs," $115,035,090.00 "," $81,172,560.00 "," $33,862,530.00 "
2002,42,We Were Soldiers," $114,660,784.00 "," $78,122,718.00 "," $36,538,066.00 "
2002,43,Insomnia," $113,714,830.00 "," $67,355,513.00 "," $46,359,317.00 "
2002,44,Return to Never Land," $109,862,682.00 "," $48,430,258.00 "," $61,432,424.00 "
2002,45,Treasure Planet," $109,578,115.00 "," $38,176,783.00 "," $71,401,332.00 "
2002,46,The Hours," $108,846,072.00 "," $41,675,994.00 "," $67,170,078.00 "
2002,47,Asterix & Obelix: Mission Cleopatra," $108,012,365.00 ",," $108,012,365.00 "
2002,48,About Schmidt," $105,834,556.00 "," $65,016,287.00 "," $40,818,269.00 "
2002,49,The Tuxedo," $104,391,623.00 "," $50,547,998.00 "," $53,843,625.00 "
2002,50,Resident Evil," $102,984,862.00 "," $40,119,709.00 "," $62,865,153.00 "
2002,51,John Q," $102,244,770.00 "," $71,756,802.00 "," $30,487,968.00 "
2002,52,40 Days and 40 Nights," $95,146,283.00 "," $37,950,822.00 "," $57,195,461.00 "
2002,53,Changing Lanes," $94,935,764.00 "," $66,818,548.00 "," $28,117,216.00 "
2002,54,28 Days Later," $82,719,885.00 "," $45,064,915.00 "," $37,654,970.00 "
2002,55,Reign of Fire," $82,150,183.00 "," $43,061,982.00 "," $39,088,201.00 "
2002,56,The Rookie," $80,693,537.00 "," $75,600,072.00 "," $5,093,465.00 "
2002,57,Jackass: The Movie," $79,493,831.00 "," $64,255,312.00 "," $15,238,519.00 "
2002,58,Collateral Damage," $78,382,433.00 "," $40,077,257.00 "," $38,305,176.00 "
2002,59,Showtime," $77,741,732.00 "," $38,082,712.00 "," $39,659,020.00 "
2002,60,Windtalkers," $77,628,265.00 "," $40,914,068.00 "," $36,714,197.00 "
2002,61,Barbershop," $77,063,924.00 "," $75,782,105.00 "," $1,281,819.00 "
2002,62,Bend It Like Beckham," $76,583,333.00 "," $32,543,449.00 "," $44,039,884.00 "
2002,63,The Count of Monte Cristo," $75,395,048.00 "," $54,234,062.00 "," $21,160,986.00 "
2002,64,Divine Secrets of the Ya-Ya Sisterhood," $73,839,240.00 "," $69,599,016.00 "," $4,240,224.00 "
2002,65,E.T. the Extra-Terrestrial 20th Anniversary," $69,177,751.00 "," $35,306,015.00 "," $33,871,736.00 "
2002,66,The Sweetest Thing," $68,696,770.00 "," $24,718,164.00 "," $43,978,606.00 "
2002,67,Ghost Ship," $68,349,884.00 "," $30,113,491.00 "," $38,236,393.00 "
2002,68,Star Trek: Nemesis," $67,336,470.00 "," $43,254,409.00 "," $24,082,061.00 "
2002,69,Bad Company," $65,977,295.00 "," $30,160,161.00 "," $35,817,134.00 "
2002,70,K-19: The Widowmaker," $65,716,126.00 "," $35,168,966.00 "," $30,547,160.00 "
2002,71,High Crimes," $63,781,810.00 "," $41,543,917.00 "," $22,237,893.00 "
2002,72,Like Mike," $62,274,780.00 "," $51,432,760.00 "," $10,842,020.00 "
2002,73,Crossroads," $61,141,030.00 "," $37,191,304.00 "," $23,949,726.00 "
2002,74,The Wild Thornberrys," $60,694,737.00 "," $40,108,697.00 "," $20,586,040.00 "
2002,75,Bowling for Columbine," $58,008,423.00 "," $21,576,018.00 "," $36,432,405.00 "
2002,76,Drumline," $57,588,485.00 "," $56,399,184.00 "," $1,189,301.00 "
2002,77,Murder by Numbers," $56,714,147.00 "," $31,945,749.00 "," $24,768,398.00 "
2002,78,Frida," $56,298,474.00 "," $25,885,000.00 "," $30,413,474.00 "
2002,79,The Mothman Prophecies," $55,157,539.00 "," $35,746,370.00 "," $19,411,169.00 "
2002,80,Analyze That," $55,003,135.00 "," $32,130,627.00 "," $22,872,508.00 "
2002,81,The Hot Chick," $54,639,553.00 "," $35,081,594.00 "," $19,557,959.00 "
2002,82,The Cat Returns," $53,452,652.00 ",," $53,452,652.00 "
2002,83,Big Fat Liar," $52,970,014.00 "," $48,360,547.00 "," $4,609,467.00 "
2002,84,Dragonfly," $52,323,400.00 "," $30,323,400.00 "," $22,000,000.00 "
2002,85,One Hour Photo," $52,223,306.00 "," $31,597,131.00 "," $20,626,175.00 "
2002,86,Blue Crush," $51,843,679.00 "," $40,390,647.00 "," $11,453,032.00 "
2002,87,Enough," $51,806,184.00 "," $40,007,742.00 "," $11,798,442.00 "
2002,88,I Spy," $51,386,477.00 "," $33,561,137.00 "," $17,825,340.00 "
2002,89,Talk to Her 2002 Re-release," $51,001,550.00 "," $9,285,469.00 "," $41,716,081.00 "
2002,90,A Walk to Remember," $47,494,916.00 "," $41,281,092.00 "," $6,213,824.00 "
2002,91,Eight Legged Freaks," $45,867,333.00 "," $17,322,606.00 "," $28,544,727.00 "
2002,92,Queen of the Damned," $45,479,110.00 "," $30,336,800.00 "," $15,142,310.00 "
2002,93,The Transporter," $43,928,932.00 "," $25,296,447.00 "," $18,632,485.00 "
2002,94,The Master of Disguise," $43,411,001.00 "," $40,388,794.00 "," $3,022,207.00 "
2002,95,Orange County," $43,325,009.00 "," $41,076,018.00 "," $2,248,991.00 "
2002,96,8 Women," $42,426,583.00 "," $3,098,776.00 "," $39,327,807.00 "
2002,97,Undercover Brother," $41,604,473.00 "," $39,089,928.00 "," $2,514,545.00 "
2002,98,Pinocchio," $41,314,585.00 "," $3,675,719.00 "," $37,638,866.00 "
2002,99,Clockstoppers," $38,793,283.00 "," $36,989,956.00 "," $1,803,327.00 "
2002,100,National Lampoon's Van Wilder," $38,275,483.00 "," $21,305,259.00 "," $16,970,224.00 "
2002,101,The Banger Sisters," $38,068,353.00 "," $30,307,416.00 "," $7,760,937.00 "
2002,102,Halloween: Resurrection," $37,664,855.00 "," $30,354,442.00 "," $7,310,413.00 "
2002,103,Swimfan," $34,411,240.00 "," $28,564,995.00 "," $5,846,245.00 "
2002,104,Darkness," $33,988,736.00 "," $22,163,442.00 "," $11,825,294.00 "
2002,105,Friday After Next," $33,526,835.00 "," $33,253,609.00 "," $273,226.00 "
2002,106,The Crocodile Hunter: Collision Course," $33,082,548.00 "," $28,442,574.00 "," $4,639,974.00 "
2002,107,Confessions of a Dangerous Mind," $33,013,805.00 "," $16,007,718.00 "," $17,006,087.00 "
2002,108,Adaptation.," $32,801,173.00 "," $22,498,520.00 "," $10,302,653.00 "
2002,109,Hart's War," $32,287,044.00 "," $19,077,641.00 "," $13,209,403.00 "
2002,110,Blood Work," $31,794,718.00 "," $26,235,081.00 "," $5,559,637.00 "
2002,111,The New Guy," $31,167,388.00 "," $29,760,152.00 "," $1,407,236.00 "
2002,112,City of God," $30,641,770.00 "," $7,564,459.00 "," $23,077,311.00 "
2002,113,Solaris," $30,002,758.00 "," $14,973,382.00 "," $15,029,376.00 "
2002,114,The Four Feathers," $29,882,645.00 "," $18,306,166.00 "," $11,576,479.00 "
2002,115,City by the Sea," $29,414,087.00 "," $22,449,000.00 "," $6,965,087.00 "
2002,116,Christmas on the Nile," $29,320,869.00 ",," $29,320,869.00 "
2002,117,Far from Heaven," $29,027,914.00 "," $15,901,849.00 "," $13,126,065.00 "
2002,118,Family Honor," $28,903,789.00 ",," $28,903,789.00 "
2002,119,Brown Sugar," $28,316,451.00 "," $27,363,891.00 "," $952,560.00 "
2002,120,The Spanish Apartment," $28,193,749.00 "," $1,067,438.00 "," $27,126,311.00 "
2002,121,Pokemon 4Ever: Celebi - Voice of the Forest," $28,023,563.00 "," $1,727,447.00 "," $26,296,116.00 "
2002,122,The Quiet American," $27,674,124.00 "," $12,988,801.00 "," $14,685,323.00 "
2002,123,The Crime of Padre Amaro," $26,996,738.00 "," $5,717,044.00 "," $21,279,694.00 "
2002,124,All About the Benjamins," $26,306,533.00 "," $25,916,319.00 "," $390,214.00 "
2002,125,Rollerball," $25,852,764.00 "," $18,990,798.00 "," $6,861,966.00 "
2002,126,Jonah: A VeggieTales Movie," $25,615,231.00 "," $25,581,229.00 "," $34,002.00 "
2002,127,The Way Home," $24,952,738.00 "," $445,367.00 "," $24,507,371.00 "
2002,128,Punch-Drunk Love," $24,665,649.00 "," $17,844,216.00 "," $6,821,433.00 "
2002,129,The Guru," $24,128,852.00 "," $3,095,506.00 "," $21,033,346.00 "
2002,130,Dark Water," $24,010,000.00 ",," $24,010,000.00 "
2002,131,25th Hour," $23,928,503.00 "," $13,084,595.00 "," $10,843,908.00 "
2002,132,Sex Is Zero," $23,915,279.00 ",," $23,915,279.00 "
2002,133,Eight Crazy Nights," $23,833,131.00 "," $23,586,598.00 "," $246,533.00 "
2002,134,Detective Conan: The Phantom of Baker Street," $23,786,606.00 ",," $23,786,606.00 "
2002,135,Antwone Fisher," $23,367,586.00 "," $21,078,145.00 "," $2,289,441.00 "
2002,136,Ali G Indahouse," $23,280,529.00 ",," $23,280,529.00 "
2002,137,Super Troopers," $23,182,223.00 "," $18,492,362.00 "," $4,689,861.00 "
2002,138,"The Legend of Al, John and Jack"," $23,039,985.00 ",," $23,039,985.00 "
2002,139,Phone," $21,784,403.00 ",," $21,784,403.00 "
2002,140,White Oleander," $21,672,284.00 "," $16,357,770.00 "," $5,314,514.00 "
2002,141,Pokémon Heroes," $20,867,919.00 "," $746,381.00 "," $20,121,538.00 "
2002,142,Serving Sara," $20,146,150.00 "," $16,930,185.00 "," $3,215,965.00 "
2002,143,Asterix & Obelix: Mission Cleopatra 2002 Re-release," $20,015,611.00 "," $3,115,188.00 "," $16,900,423.00 "
2002,144,Ballistic: Ecks vs. Sever," $19,924,033.00 "," $14,307,963.00 "," $5,616,070.00 "
2002,145,S1m0ne," $19,576,023.00 "," $9,688,676.00 "," $9,887,347.00 "
2002,146,The Lion King 2002 IMAX Release," $19,486,215.00 "," $15,686,215.00 "," $3,800,000.00 "
2002,147,Tuck Everlasting," $19,344,615.00 "," $19,161,999.00 "," $182,616.00 "
2002,148,Half Past Dead," $19,233,280.00 "," $15,567,860.00 "," $3,665,420.00 "
2002,149,Martin Lawrence Live: Runteldat," $19,184,820.00 "," $19,184,820.00 ",
2002,150,Feardotcom," $18,902,015.00 "," $13,258,249.00 "," $5,643,766.00 "
2002,151,Empire," $18,591,272.00 "," $17,600,423.00 "," $990,849.00 "
2002,152,The Country Bears," $18,012,097.00 "," $16,990,825.00 "," $1,021,272.00 "
2002,153,Jail Breakers," $17,797,711.00 ",," $17,797,711.00 "
2002,154,The Last Kiss," $17,720,347.00 "," $1,048,950.00 "," $16,671,397.00 "
2002,155,Frailty," $17,423,030.00 "," $13,110,448.00 "," $4,312,582.00 "
2002,156,The Importance of Being Earnest," $17,290,970.00 "," $8,384,929.00 "," $8,906,041.00 "
2002,157,Kung Pow: Enter the Fist," $16,994,625.00 "," $16,037,962.00 "," $956,663.00 "
